,biomarkers,EGSM1031158,EGSM1031159,EGSM1031160,EGSM1031161,EGSM1031162,EGSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
12060,cg12108912,0.7468448000000001,0.7266766,0.850231,0.8694046999999999,0.8159955,0.8610104,0.8246833,0.8799396,0.8589163000000001,0.6601222,0.798482
12061,cg12109455,0.0175356,0.02326573,0.01860516,0.01933656,0.02352357,0.01980446,0.02574957,0.03292296,0.02775913,0.03068846,0.03596569
12062,cg12110626,0.07422596,0.1448825,0.0,0.09203242,0.06949952,0.030619599999999997,0.02590261,0.01800849,0.02198545,0.0,0.0
12063,cg12111697,0.000358965,0.01140328,0.001170618,0.0076497530000000005,0.5767081000000001,0.001982144,0.00228323,0.0041196209999999995,0.0124641,0.0,0.0
12064,cg12111714,0.0,0.02936458,0.0,0.0,0.01211284,0.0,0.0,0.03123946,0.01338131,0.0,0.0
12065,cg12112929,0.02137057,0.11488150000000001,0.02792207,0.04577928,0.03153568,0.07780932,0.04307464,0.04859976,0.04858664,0.0361904,0.02006666
12066,cg12113075,0.006758404,0.009885597,0.0033269759999999997,0.008827847,0.01530887,0.0,0.01168761,0.01007008,0.01275425,0.01240349,0.01232842
12067,cg12113132,0.42762799999999995,0.2943909,0.3449421,0.39545790000000003,0.20688539999999997,0.4503346,0.46047970000000005,0.41782840000000004,0.4358613,0.33447140000000003,0.2967891
12068,cg12113819,0.6403679,0.27819940000000004,0.3471719,0.32082849999999996,0.2237042,0.4402612,0.3262907,0.42106109999999997,0.3226991,0.1236201,0.1359389
12069,cg12113932,0.04945723,0.06322894,0.006725919,0.03853911,0.05460224,0.02929033,0.0148056,0.02136867,0.02188325,0.01142379,0.0
12070,cg12114524,0.678574,0.6366482,0.5893261,0.7303061,0.5810630999999999,0.7092151999999999,0.7029198,0.650452,0.69823,0.6507520999999999,0.6491719
12071,cg12116020,0.009819386,0.0373926,0.02835789,0.02203135,0.03204096,0.02615141,0.05438274,0.04551864,0.04171457,0.07643724,0.06902621
12072,cg12118011,0.0,0.10088369999999999,0.0,0.056145900000000006,0.01234266,0.0,0.028333999999999998,0.01949863,0.01759134,0.02396512,0.02392101
12073,cg12118437,0.5534571,0.48374750000000005,0.5489708000000001,0.43929129999999994,0.6715685,0.5153118,0.49106579999999994,0.5245025999999999,0.5409876,0.5108479,0.5863419
12074,cg12118465,0.20916120000000002,0.17419160000000003,0.1993458,0.3335302,0.09874818,0.27541709999999997,0.2953617,0.2249384,0.3126185,0.08777207,0.05957076
12075,cg12119029,0.6070101,0.3365964,0.5436966999999999,0.45273850000000004,0.1461485,0.5697578000000001,0.37463520000000006,0.2850554,0.3809027,0.45760020000000007,0.39951020000000004
12076,cg12120741,0.04963551,0.3612868,0.1694527,0.6084278000000001,0.22926,0.12405150000000001,0.2795847,0.25397929999999996,0.31875490000000006,0.07599433,0.04570128
12077,cg12124478,0.05270992,0.1201471,0.0,0.03667607,0.02364086,0.02192817,0.02698375,0.03428485,0.04651036,0.03198966,0.0
12078,cg12124516,0.02244511,0.05168013,0.01152817,0.03933495,0.01027484,0.0,0.02545142,0.02505023,0.02083877,0.01276622,0.0
12079,cg12125117,0.7900682,0.7643251999999999,0.8611733,0.8308341999999999,0.8257450999999999,0.8141294,0.8203715,0.8348736999999999,0.8348336,0.7936795,0.8058118000000001
12080,cg12125691,0.01954892,0.04606975,0.02435481,0.04169093,0.03016844,0.01725122,0.03865949,0.03151986,0.03575432,0.02418151,0.009170014
12081,cg12126248,0.06540569,0.1272481,0.003926405,0.00514735,0.02754271,0.04401874,0.01192266,0.019466,0.009329784,0.0,0.0
12082,cg12126786,0.006604781,0.023015099999999997,0.0,0.005155773,0.009427128,0.002380586,0.01474589,0.01514823,0.01958563,0.01027013,0.007821491
12083,cg12127282,0.09887662,0.1026406,0.08121089999999999,0.09488577,0.02392504,0.09769332,0.07391698,0.0787631,0.09057251,0.07065247,0.02444167
12084,cg12128017,0.3153801,0.08490326,0.14880320000000002,0.06675087,0.2863756,0.1338624,0.11366710000000001,0.1319003,0.14315550000000002,0.1185619,0.3852986
12085,cg12128839,0.0016093560000000002,0.03057096,0.03470074,0.01928213,0.02041617,0.008811715999999999,0.01215008,0.01276174,0.005132316,0.012963599999999999,0.01535094
12086,cg12128876,0.000132272,0.01282341,0.004361285,0.01423744,0.00893907,0.007818686,0.009743023,0.009624245,0.01077087,0.01339332,0.0024253260000000002
12087,cg12130692,0.06362706,0.14412650000000002,0.08650441,0.04472616,0.05263017,0.03859866,0.08221289999999999,0.04580513,0.05980938,0.03286986,0.05368416
12088,cg12133004,0.6003381,0.7530735,0.8092453000000001,0.6234881,0.8810015,0.8543824000000001,0.7918139,0.8570386999999999,0.8243736999999999,0.7382642,0.6771578
12089,cg12133444,0.0,0.30260770000000003,0.2006646,0.09958662,0.04384051,0.0,0.02699986,0.007585142,0.02496883,0.0,0.0
12090,cg12135976,0.2695882,0.2212413,0.6570665,0.6621132,0.05328589,0.670705,0.1829046,0.1613721,0.2191241,0.06142902,0.08124474
12091,cg12137206,0.03134526,0.03744268,0.004939685,0.02544097,0.02144191,0.007621655,0.007742858,0.01462063,0.01457419,0.02211869,0.016703299999999997
12092,cg12144803,0.7572966,0.7789043999999999,0.8694521999999999,0.8168408,0.8576626,0.8924412,0.8831950000000001,0.8622714,0.8716779,0.8317749,0.8554185999999999
12093,cg12145907,0.04095372,0.07496482,0.04918389,0.06494944,0.05687734,0.03640921,0.0425786,0.04575323,0.04087380000000001,0.08116735,0.08512676
12094,cg12146151,0.48509929999999996,0.6180486,0.600511,0.6297092,0.4614903,0.6298252,0.6905323,0.5755773,0.7073033000000001,0.4885561,0.4693532
12095,cg12148581,0.0,0.0,0.1441401,0.0,0.0,0.0,0.0,0.00080007,0.006873529000000001,0.0,0.0
12096,cg12148919,0.03390419,0.01621808,0.04196572,0.02870547,0.02465065,0.03053858,0.03091991,0.05937543,0.03145527,0.06932623,0.02774014
12097,cg12149391,0.0,0.01089749,0.0,0.002571683,0.0,0.003905328,0.00038427400000000004,0.006725121999999999,0.01186516,0.01161925,0.0130834
12098,cg12150066,0.1004727,0.1019837,0.1119235,0.1022394,0.04587959,0.06482991,0.1507166,0.10618499999999999,0.1406364,0.09040651,0.04868431
12099,cg12150401,0.6414871999999999,0.5237803,0.8692761,0.7503141999999999,0.8208665,0.8296507,0.8592073,0.8700174999999999,0.8557206,0.811832,0.803183
12100,cg12152256,0.01761327,0.00954654,0.01750829,0.027586799999999998,0.01883869,0.008622551,0.01435131,0.01372868,0.01551634,0.01448653,0.01164797
12101,cg12153542,0.00287518,0.6459318000000001,0.8309095999999999,0.7823251,0.007421878000000001,0.8488726999999999,0.1242211,0.12915639999999998,0.094723,0.01525271,0.00546419
12102,cg12154803,0.0268522,0.003789189,0.0,0.01272328,0.01152583,0.02640277,0.003490777,0.006467451999999999,0.008310544,0.0,0.0024974520000000003
12103,cg12157010,0.02767779,0.01675596,0.01336317,0.02084909,0.01670907,0.03107137,0.01505963,0.01872484,0.01892847,0.02921304,0.01911548
12104,cg12158019,0.5763056,0.4347061,0.6122145999999999,0.5530153,0.6157244000000001,0.6669075,0.6635251999999999,0.6819451,0.6308408000000001,0.2907616,0.27490490000000006
12105,cg12163132,0.1284474,0.1558606,0.13735229999999998,0.20656239999999998,0.1247729,0.1298331,0.2054406,0.3325801,0.2138219,0.1717761,0.1490674
12106,cg12163490,0.00571527,0.01377483,0.0191952,0.006480945,0.006050397,0.009795093000000001,0.00791513,0.00994409,0.00560225,0.01021057,0.0034584340000000002
12107,cg12164282,0.0,0.02871875,0.03599989,0.02403469,0.03609632,0.02850696,0.03176264,0.03207885,0.03408916,0.07830068,0.05751279
12108,cg12167239,0.0011856389999999998,0.01103475,0.005211988,0.008400125999999999,0.00746968,0.0,0.01612286,0.01527908,0.01696782,0.01755256,0.009212757
12109,cg12167564,0.7490121999999999,0.6752746000000001,0.7241491,0.6577286,0.8095984,0.7574677,0.7709068,0.7530686,0.7927066999999999,0.7150249,0.7644234000000001
12110,cg12168164,0.0,0.02521509,0.0,0.0,0.0,0.003714147,0.0,0.0,0.0,0.0,0.0
12111,cg12172720,0.5849696,0.6533315,0.6336979,0.7162603,0.5563836,0.6548179000000001,0.6743451,0.625495,0.710335,0.5767916000000001,0.5536613
12112,cg12177001,0.7919299,0.682368,0.7490066999999999,0.7589872,0.7778066,0.7707752,0.8234318000000002,0.8126884,0.7825367,0.7217079000000001,0.7412016
12113,cg12177023,0.0,0.0,0.0,0.0,0.008222299,0.00031994799999999997,0.001626164,0.003085025,0.0029246940000000003,0.001822311,0.0
12114,cg12177677,0.5757464,0.6769805999999999,0.7701882,0.7473035,0.8397285,0.863326,0.8244719000000001,0.8911710999999999,0.8903556999999999,0.8019878,0.8350006
12115,cg12177743,0.0,0.0013860220000000002,0.02988037,0.01537492,0.001054657,0.0,0.026821299999999996,0.03750504,0.03457201,0.02426349,0.02237339
12116,cg12179044,0.0016970379999999999,0.01654858,0.01658714,0.0199183,0.007262309000000001,0.02281814,0.0011950889999999999,0.008463948,0.008106816,0.00607316,0.0030040759999999996
12117,cg12179176,0.02364759,0.0,0.0,0.0,0.00043935599999999996,0.002749428,0.0,0.0,0.0,0.0,0.0
12118,cg12180123,0.0,0.01913813,0.01443273,0.02751545,0.01794896,0.00114182,0.02423307,0.02490858,0.03064749,0.01248405,0.01153754
12119,cg12181621,0.7519984000000001,0.30275290000000005,0.1322045,0.3454719,0.8869894,0.1671831,0.02787311,0.02374384,0.1154865,0.6524538000000001,0.7153269
12120,cg12182525,0.5489566,0.6051661,0.8247574000000001,0.7184394000000001,0.8936248,0.7645861999999999,0.8532169,0.8996716,0.887051,0.8087326,0.7691342
12121,cg12185908,0.0,0.0,0.0,0.06892429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12122,cg12186917,0.07620237,0.09330552,0.33896529999999997,0.5162760999999999,0.462846,0.5022159,0.5367629,0.4620982,0.4895965,0.3527013,0.4598979
12123,cg12187213,0.0,0.01219782,0.009813826,0.005395875,0.02019355,0.0,0.01184855,0.0125434,0.01092006,0.009803892,0.0069439869999999996
12124,cg12187567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003281273,0.0,0.0,0.0
12125,cg12188416,0.6825366,0.5380236999999999,0.668246,0.7656055,0.7429173000000001,0.753047,0.8378119,0.8727981,0.8582607,0.7421262,0.7079324
12126,cg12188482,0.006068916,0.00610687,0.0,0.00765405,0.002414892,0.003895656,2.49e-05,0.00125795,0.002985706,0.001824659,0.0
12127,cg12188538,0.00730944,0.0212041,0.03862013,0.01980702,0.002793323,0.0007477639999999999,0.01118992,0.008595889,0.01384987,0.01514824,0.005677278000000001
12128,cg12188560,0.17374170000000003,0.21776500000000001,0.2207512,0.2136419,0.17818489999999998,0.2653562,0.2979498,0.2280656,0.31195559999999994,0.19918239999999998,0.15547560000000002
12129,cg12188860,0.8174981,0.7798651,0.6975029,0.6660931999999999,0.45353869999999996,0.6888978,0.6043702,0.6244015,0.5996544,0.6218439,0.6084527
12130,cg12189880,0.0009234860000000001,0.02539387,0.01415957,0.006373302,0.01261772,0.0,0.004589563,0.0039962470000000005,0.003022532,0.007056967,0.0
12131,cg12194493,0.012467299999999999,0.01057394,0.0,0.01485536,0.0,0.0,0.0,0.000488421,0.000259874,0.0,0.0
12132,cg12195135,0.11336929999999999,0.1667961,0.1821504,0.16715460000000001,0.11593610000000001,0.24708490000000002,0.2867156,0.2576417,0.3316797,0.25379229999999997,0.23764380000000002
12133,cg12195695,0.007841899,0.02239659,0.01268891,0.02785748,0.01158831,0.02453681,0.03898652,0.04289841,0.03230564,0.03795437,0.02575681
12134,cg12197254,0.04551005,0.05521553,0.03181453,0.0213708,0.0364565,0.04253263,0.020571400000000004,0.02861704,0.02231308,0.03345092,0.02864181
12135,cg12200412,0.6226156,0.5629423000000001,0.6198695,0.6344414,0.7296956,0.6382561999999999,0.66551,0.5411020999999999,0.6488665,0.6057308000000001,0.6143883000000001
12136,cg12201164,0.001139549,0.0,0.0036983740000000004,0.0,0.0,0.00113591,0.00420328,0.003285877,0.0015166270000000002,0.0,0.0
12137,cg12202913,0.7932358,0.6199725,0.7612944,0.7934802,0.8924658000000001,0.8401386999999999,0.8250429,0.8589145,0.8638380999999999,0.7471466999999999,0.7489345000000001
12138,cg12203852,0.0,0.0,0.0,0.01609859,0.01219275,0.00272893,0.002865035,0.007731649,0.00980798,0.008305256,0.0031454670000000003
12139,cg12204574,0.5571805000000001,0.02619044,0.5438476,0.06346331,0.1289067,0.5406128000000001,0.5133204,0.3178503,0.4145295,0.558283,0.558339
12140,cg12204727,0.06055287,0.09015983,0.1066566,0.0,0.03413338,0.03537163,0.0,0.006020854,0.00216811,0.0,0.0
12141,cg12205047,0.0,0.01651314,0.0,0.0,0.0,0.0,0.0,0.00402143,0.002068455,0.0,0.0
12142,cg12205230,0.4493827,0.5148942,0.5713949,0.5463793,0.48839920000000003,0.6660876,0.697431,0.5210999,0.7481675,0.5815789000000001,0.6206135
12143,cg12205591,0.6424979999999999,0.6628390000000001,0.6583819000000001,0.7555172,0.7064201999999999,0.6487399,0.7164807,0.7112815,0.7070736,0.6785085,0.6540729999999999
12144,cg12206093,0.0,0.0,0.0,0.0,0.000560398,0.0,0.000321389,0.003928424,0.0012091410000000002,0.0007520630000000001,0.0
12145,cg12207371,0.6053928000000001,0.5987493,0.8127434,0.7972268,0.8758256999999999,0.7691734,0.8458235000000001,0.8582719000000001,0.8933624,0.7152026999999999,0.7373778
12146,cg12213457,0.008982500000000001,0.09772837,0.0,0.0264585,0.01383657,0.0,0.0015648910000000001,0.008992709,0.0,0.0,0.0
12147,cg12213910,0.8844463,0.7074893,0.8360235999999999,0.7944604000000001,0.6154625,0.777439,0.7834274999999999,0.8127091999999999,0.7780439,0.7653816999999999,0.7916515000000001
12148,cg12215675,0.9627445,0.9343193000000001,0.8862683000000001,0.9235486999999999,0.9146909,0.8926751,0.9082431000000001,0.9250228000000001,0.8965034,0.8609072,0.8667214
12149,cg12216205,0.45172559999999995,0.8371019000000001,0.7609547,0.6733391,0.8333946,0.8895009,0.8761207000000001,0.91491,0.9121091,0.8764221,0.8207309000000002
12150,cg12218747,0.7541348000000001,0.7067558,0.7380205,0.8191755000000001,0.7686585,0.7680922,0.6532498999999999,0.7033983,0.683721,0.6348261,0.6269418999999999
12151,cg12219753,0.0,0.008807243000000001,0.0,0.0,0.01626829,0.000516047,0.004085426,0.006760821,0.03254987,0.0023150420000000002,0.00379948
12152,cg12219915,0.3966177,0.0035405640000000004,0.47318859999999996,0.01509663,0.00045700000000000005,0.5125417,0.5128901,0.4616403,0.3790675,0.6079026,0.5719188000000001
12153,cg12220493,0.02406055,0.02722382,0.03480774,0.02698728,0.0309473,0.02855128,0.03532514,0.03339837,0.03300606,0.04111006,0.04021421
12154,cg12224394,0.0,0.02826752,0.01351234,0.016058799999999998,0.02278444,0.0,0.007644355,0.01767312,0.01062584,0.007073077,0.005782127
12155,cg12227762,0.0,0.0,0.007972458,0.015421299999999999,0.001786778,0.0,0.000939575,0.00781513,0.004686657,0.0,0.0
12156,cg12228229,0.6700933000000001,0.7323588000000001,0.7180564,0.7343879,0.5044661,0.7389701999999999,0.7234010000000001,0.6480719,0.7555781,0.69472,0.6050595999999999
12157,cg12228611,0.03808666,0.19923659999999999,0.11933310000000001,0.18793870000000001,0.07304715,0.1301351,0.2518087,0.2190429,0.27602259999999995,0.20478120000000002,0.1282197
12158,cg12228707,0.009625096999999999,0.01749155,0.006490462,0.01441803,0.01543713,0.003613995,0.01182757,0.01395087,0.01924299,0.00683329,0.00041931300000000004
12159,cg12229172,0.07686823,0.1415359,0.07117718,0.1553081,0.05765973,0.06602705,0.1698117,0.1330893,0.20567660000000001,0.1034998,0.11909249999999999
12160,cg12229387,0.6450849,0.47602619999999995,0.6289389,0.5658021,0.7283904,0.7411171,0.8445208000000001,0.7240300999999999,0.8279416999999999,0.7740044,0.7721874
12161,cg12230010,0.06158602,0.07542593,0.08178113,0.08058022,0.04189195,0.08293069,0.1194435,0.09830901,0.1213735,0.10072560000000001,0.05786444
12162,cg12232274,0.02616269,0.001816245,0.0,0.0054689890000000005,0.027606400000000003,0.0,0.006540346,0.0171043,0.01003266,0.004437787,0.000716693
12163,cg12232463,0.6685255999999999,0.3847098,0.6563395000000001,0.5976022,0.6631467,0.7381911,0.8234414000000001,0.8446556000000001,0.8319732,0.5971382,0.5852436
12164,cg12234947,0.7719222,0.639292,0.7367566,0.7441975000000001,0.8163127,0.7631249,0.8009816,0.791521,0.7890311,0.7560313,0.7765002
12165,cg12236045,0.0,0.0,0.0,0.02148351,0.09055278,0.07974407,0.003943495,0.004759823,0.01218235,0.05263365,0.01694293
12166,cg12237269,0.7383619,0.6820877,0.6989483,0.7958583,0.8044492,0.7477581999999999,0.7960008000000001,0.8142228,0.7584333000000001,0.713974,0.7317762
12167,cg12237946,0.10824569999999999,0.09262492,0.05762808,0.09537269,0.1139379,0.0479249,0.06011033,0.04957886,0.02844978,0.05751248,0.07098845
12168,cg12238343,0.000287844,0.04233185,0.009567493,0.05363808,0.01290612,0.01540161,0.006255116999999999,0.006897699,0.00862677,0.006886481,0.0
12169,cg12239750,0.0014023279999999998,0.02381762,0.01335842,0.02034459,0.002255252,0.0018343620000000002,0.009449598,0.007060469000000001,0.004996049,0.007098055,0.002811116
12170,cg12240237,0.7073069000000001,0.7573708,0.7963781,0.6882607,0.8364216999999998,0.8211364,0.7885267,0.8215142,0.8192434999999999,0.7309846999999999,0.7678783
12171,cg12240824,0.01856484,0.04028435,0.03256162,0.062016999999999996,0.0391481,0.03638164,0.04138855,0.04576194,0.04489034,0.04237321,0.03232521
12172,cg12241125,0.0,0.0170843,0.05117809,0.03501373,0.03421905,0.01602658,0.01691712,0.01959643,0.02964378,0.01016335,0.0
12173,cg12241297,0.08325548,0.03411298,0.05490293,0.09143766,0.06444848,0.02016832,0.01146789,0.007122351,0.008041509,0.01198229,0.06781492
12174,cg12242338,0.8234646000000001,0.5887133000000001,0.7288529,0.7551475000000001,0.7794309,0.6973908000000001,0.777895,0.7798244000000001,0.7572055,0.6840323,0.7432681999999999
12175,cg12243255,0.002581169,0.004855802,0.0,0.01403206,0.01215759,0.008389002,0.006517502,0.005930718000000001,0.003500333,0.0055477140000000005,0.005645633000000001
12176,cg12243271,0.3727765,0.44407209999999997,0.5561630999999999,0.4704122,0.8084520000000001,0.8223355,0.7969961999999999,0.7705929,0.8275893,0.6639264,0.791802
12177,cg12245996,0.02689603,0.02907686,0.04699731,0.01085891,0.01742022,0.01026556,0.03119169,0.05025717,0.04279704,0.01701253,0.0242797
12178,cg12246527,0.036610699999999996,0.02763672,0.01554038,0.02679563,0.02000902,0.02715914,0.01469196,0.01688946,0.01399074,0.02085184,0.01664653
12179,cg12247247,0.0,0.0,0.0,0.026214099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12180,cg12249575,0.002773673,0.01643749,0.0028837190000000003,0.0,0.01233692,0.001973902,0.004917104,0.006347306,0.002063459,0.00168077,0.001030362
12181,cg12251508,0.36099640000000005,0.04738026,0.42890379999999995,0.0,0.01134044,0.3879675,0.34484699999999996,0.3619956,0.3335091,0.40408590000000005,0.367686
12182,cg12251804,0.0,0.00085103,0.006976728000000001,0.02320049,0.0118542,0.006228416,0.01525463,0.01868764,0.01833264,0.01466754,0.003541129
12183,cg12254515,0.007392064,0.01812126,0.0,0.004149094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12184,cg12255284,0.0,0.4041255,0.5830508000000001,0.4951147,0.6574499,0.5589258,0.7075955,0.7572814999999999,0.7217996,0.4531397,0.5373805
12185,cg12256080,0.008017916,0.02010646,0.02933782,0.009234558,0.02043659,0.008532352,0.02230464,0.02831166,0.02862729,0.01901927,0.009102459
12186,cg12256228,0.004986411,0.0,0.01212452,0.01993769,0.01708088,0.0,0.01101431,0.01671337,0.01349383,0.01633289,0.008709958
12187,cg12259256,0.02835745,0.08827297,0.0,0.0,0.02331147,0.07235646,0.02394409,0.01723847,0.01563616,0.008133315,0.02866019
12188,cg12259537,0.500131,0.10696900000000001,0.16012020000000002,0.04935702,0.02756279,0.1000914,0.0218097,0.04054949,0.03635096,0.1888105,0.2574435
12189,cg12261786,0.7298802,0.5838237,0.6695966999999999,0.6078196,0.693295,0.6903951,0.6201635999999999,0.7129088000000001,0.6017345000000001,0.6566724,0.7199736
12190,cg12262564,0.003733965,0.0119133,0.01024648,0.01535011,0.006421207,0.0,0.01260716,0.0074213890000000005,0.008917447,0.00492159,0.00033590599999999997
12191,cg12263485,0.03062385,0.06463649,0.0008295160000000001,0.05189433,0.06121641,0.0117836,0.008662476,0.01150085,0.01452919,0.02616722,0.002396352
12192,cg12264551,0.0,0.0,0.00932616,0.001321677,0.00218253,0.0,0.0,0.0,0.0,0.0,0.0
12193,cg12265604,0.01893664,0.0133082,0.04822822,0.02233415,0.02955725,0.01583665,0.01023573,0.01562704,0.01780093,0.009484618,0.002155639
12194,cg12265829,0.000389484,0.02927944,0.0156933,0.02189992,0.01985102,0.002305291,0.02190456,0.02327088,0.02819075,0.02270683,0.007850946999999999
12195,cg12266024,0.02146703,0.0,0.04184194,0.0,0.01895039,0.01152815,0.008080036,0.003323866,0.008831766,0.004279063,0.002280721
12196,cg12266049,0.8970169,0.8918886,0.911551,0.9481542,0.9499198,0.9267523000000001,0.9509506999999999,0.6840544,0.9387515999999999,0.9350722,0.9378665999999999
12197,cg12266551,0.00182775,0.006387479000000001,0.03615634,0.01720643,0.0,0.0,0.0,0.001242778,0.001989079,0.003248097,0.004692849
12198,cg12268344,0.7456539000000001,0.7755115,0.7245448,0.7723369999999999,0.7884479999999999,0.7945178,0.7731923,0.7688071,0.7798204000000001,0.6957088,0.7194847
12199,cg12269343,0.0,0.06420899,0.0,0.04582004,0.0,0.006018654,0.0,0.008110803,0.008946671,0.0,0.0
12200,cg12270520,0.003485314,0.0241845,0.0065002869999999996,0.02037546,0.01103396,0.006577424,0.03279279,0.03374099,0.0433277,0.003863477,0.000435514
12201,cg12271587,0.5930371999999999,0.32044279999999997,0.4104604,0.4411133,0.2082427,0.4105236,0.4250067,0.5620444,0.4509058,0.1423804,0.1416406
12202,cg12271671,0.17182550000000002,0.2332475,0.2311417,0.3542575,0.1258608,0.22615239999999998,0.171763,0.15508470000000002,0.2398815,0.243506,0.23021509999999998
12203,cg12274479,0.5990975000000001,0.5782164000000001,0.7197844,0.7091873000000001,0.7168591999999999,0.7892344,0.7705335,0.8034254,0.7755035,0.5963576,0.5883732
12204,cg12274567,0.7391365,0.767702,0.8063062,0.7980598000000001,0.877705,0.8376594999999999,0.8711871999999999,0.9005639999999999,0.8901536,0.8303841000000001,0.8655903
12205,cg12275348,0.01284399,0.047450900000000004,0.009534263000000001,0.06613663,0.03093019,0.00791951,0.03881856,0.02322007,0.03975889,0.006381543000000001,0.008099172
12206,cg12276904,0.0331055,0.01456431,0.005631845,0.02038668,0.009583578,0.009474151,0.01734404,0.02638997,0.0165695,0.01072877,0.02194191
12207,cg12277666,0.971202,0.27161820000000003,0.5790890999999999,0.4827406,0.9518576999999999,0.614917,0.33320209999999995,0.3464394,0.3604603,0.5118518,0.6306438
12208,cg12278770,0.8240844999999999,0.7353289000000001,0.7427114,0.7893256,0.8239174000000001,0.7607982,0.7762299,0.7784854,0.8284556999999999,0.7392542,0.7934732
12209,cg12279128,0.03551636,0.04214117,0.01969408,0.03390613,0.0372162,0.02979317,0.03073703,0.03596636,0.03075679,0.02969388,0.026920099999999995
12210,cg12280407,0.0,0.0027948540000000003,0.006065184,0.008519391999999999,0.01363119,0.006764684,0.01504834,0.01514567,0.01260877,0.006890449,0.009107818
12211,cg12281657,0.0277125,0.0,0.02107152,0.4611795999999999,0.022887099999999997,0.02919355,0.01518925,0.02526945,0.02917673,0.007511434,0.0
12212,cg12285118,0.6074789,0.5027784000000001,0.6706316,0.6286681,0.6245876,0.6568503000000001,0.6690179,0.5981258,0.714156,0.6228435,0.5539523000000001
12213,cg12286890,0.7744382,0.5398881,0.1507056,0.8401736999999999,0.8740315000000001,0.2785646,0.8613526,0.8646627,0.8545395,0.7705861999999999,0.7581158
12214,cg12287813,0.01245086,0.01875529,0.0237672,0.01930131,0.02502687,0.01770845,0.02534365,0.03435756,0.03103783,0.02857011,0.02070457
12215,cg12288365,0.0,0.01339568,0.005438039,0.0071061019999999996,0.0,0.0014160660000000001,0.004821757,0.007369606999999999,0.00467242,0.01002745,0.0019166139999999999
12216,cg12288726,0.7572899000000001,0.2437542,0.4072075,0.3461909,0.6995524999999999,0.4427758,0.42605550000000003,0.4875093,0.3868511,0.1552881,0.21044970000000002
12217,cg12288842,0.5868795,0.0518043,0.03524474,0.4113337,0.05674217,0.03529783,0.0893091,0.11656099999999998,0.05886394,0.02820441,0.02109159
12218,cg12289045,0.0,0.35767540000000003,0.22037529999999997,0.5586791999999999,0.02341601,0.2783132,0.33329780000000003,0.30313049999999997,0.3422932,0.2122699,0.1134288
12219,cg12290002,0.0,0.006945936999999999,0.01011281,0.014603,0.005361163,0.0,0.0037562890000000003,0.006788444,0.009706536,0.000218983,0.0
12220,cg12291552,0.02722573,0.021923400000000003,0.01907355,0.01039745,0.0,0.0,0.00690702,0.01304244,0.005613371999999999,0.009752371999999999,0.003936345
12221,cg12292686,0.001285598,0.01938259,0.01102038,0.04976803,0.01972724,0.01276229,0.0245726,0.03106015,0.03039136,0.02885612,0.01348449
12222,cg12293634,0.0,0.005628016,0.01586962,0.01191321,0.0,0.0,0.003720846,0.006238705,0.004271851,0.0,0.0
12223,cg12294121,0.0,0.0,0.06421836,0.01030366,0.4001487,0.0,0.001152388,0.0028133240000000003,0.004199185,0.0,0.0
12224,cg12297221,0.005161144,0.008555959,0.008682534,0.0,0.0018812229999999998,0.005807985999999999,0.004947827,0.009386294,0.006499925,0.005858744,0.0
12225,cg12300353,0.005686628000000001,0.02959019,0.0,0.007388797,0.005377059,0.01119775,0.02879747,0.01141459,0.01732563,0.01094863,0.004997002
12226,cg12302621,0.8709911,0.8647268,0.845933,0.8839836,0.8977643,0.9553865,0.8914609,0.7433016,0.9024821,0.8330697,0.8227037
12227,cg12304441,0.04053202,0.02757419,0.02061323,0.048738800000000006,0.0196075,0.003262658,0.0354941,0.02087183,0.02002262,0.02545959,0.0140175
12228,cg12308275,0.8088531,0.6606255999999999,0.7571114999999999,0.7578431,0.7951786999999999,0.8015507,0.8233103999999999,0.8585956,0.8107598000000001,0.8028343000000001,0.8073708
12229,cg12311132,0.04616828,0.04090496,0.01728419,0.01971575,0.05422422,0.02538402,0.05505513,0.07177176,0.03912644,0.0090058,0.01817325
12230,cg12312863,0.7533367,0.4187505,0.6880309,0.6171071,0.386449,0.6170038,0.41212129999999997,0.3560342,0.425311,0.2794835,0.2467091
12231,cg12313568,0.02126146,0.06513932,0.04521731,0.05814261,0.0287718,0.04466786,0.0748253,0.05826152,0.07904144,0.05944999,0.04323338
12232,cg12314510,0.0,0.0,0.0,0.002019253,0.06274499,0.0,0.01106273,0.00837783,0.00445219,0.000553573,0.0
12233,cg12315302,0.01950281,0.1323839,0.0,0.05477384,0.03938299,0.0,0.0026861040000000004,0.004790010999999999,0.009764729,0.02341807,0.0
12234,cg12315311,0.6128313,0.4082054,0.5175341,0.509131,0.6554198,0.5372601,0.7339053000000001,0.5395585999999999,0.6369958,0.5925905,0.6057303
12235,cg12315959,0.7362401,0.7093679,0.7423424,0.7196109,0.8463171999999999,0.8401341999999998,0.8704850000000001,0.8898043999999999,0.8634951999999999,0.8488504000000001,0.8558513000000001
